"","Abbreviation","State","Sex","Year","Age","ex"
"606","GA","Georgia","b",1964,"0",68.01
"607","GA","Georgia","b",1965,"0",68.11
"608","GA","Georgia","b",1966,"0",68.21
"609","GA","Georgia","b",1967,"0",68.57
"610","GA","Georgia","b",1968,"0",67.84
"611","GA","Georgia","b",1969,"0",68.23
"612","GA","Georgia","b",1970,"0",68.37
"613","GA","Georgia","b",1971,"0",68.95
"614","GA","Georgia","b",1972,"0",68.99
"615","GA","Georgia","b",1973,"0",69.1
"616","GA","Georgia","b",1974,"0",69.87
"617","GA","Georgia","b",1975,"0",70.78
"618","GA","Georgia","b",1976,"0",71.24
"619","GA","Georgia","b",1977,"0",71.31
"620","GA","Georgia","b",1978,"0",71.59
"621","GA","Georgia","b",1979,"0",72.08
"622","GA","Georgia","b",1980,"0",72.14
"623","GA","Georgia","b",1981,"0",72.42
"624","GA","Georgia","b",1982,"0",73.07
"625","GA","Georgia","b",1983,"0",72.99
"626","GA","Georgia","b",1984,"0",73.17
"627","GA","Georgia","b",1985,"0",73.03
"628","GA","Georgia","b",1986,"0",73.18
"629","GA","Georgia","b",1987,"0",73.25
"630","GA","Georgia","b",1988,"0",73.16
"631","GA","Georgia","b",1989,"0",73.34
"632","GA","Georgia","b",1990,"0",73.78
"633","GA","Georgia","b",1991,"0",73.99
"634","GA","Georgia","b",1992,"0",74.35
"635","GA","Georgia","b",1993,"0",74.06
"636","GA","Georgia","b",1994,"0",74.38
"637","GA","Georgia","b",1995,"0",74.38
"638","GA","Georgia","b",1996,"0",74.63
"639","GA","Georgia","b",1997,"0",75.04
"640","GA","Georgia","b",1998,"0",75.16
"641","GA","Georgia","b",1999,"0",75.18
"642","GA","Georgia","b",2000,"0",75.1
"643","GA","Georgia","b",2001,"0",75.28
"644","GA","Georgia","b",2002,"0",75.46
"645","GA","Georgia","b",2003,"0",75.54
"646","GA","Georgia","b",2004,"0",75.92
"647","GA","Georgia","b",2005,"0",76.14
"648","GA","Georgia","b",2006,"0",76.29
"649","GA","Georgia","b",2007,"0",76.54
"650","GA","Georgia","b",2008,"0",76.78
"651","GA","Georgia","b",2009,"0",77.11
"652","GA","Georgia","b",2010,"0",77.26
"653","GA","Georgia","b",2011,"0",77.6
"654","GA","Georgia","b",2012,"0",77.78
"655","GA","Georgia","b",2013,"0",77.64
"656","GA","Georgia","b",2014,"0",77.65
"657","GA","Georgia","b",2015,"0",77.45
"658","GA","Georgia","b",2016,"0",77.48
"659","GA","Georgia","b",2017,"0",77.63
"660","GA","Georgia","b",2018,"0",77.72
"661","HI","Hawaii","b",1959,"0",71.52
"662","HI","Hawaii","b",1960,"0",71.34
"663","HI","Hawaii","b",1961,"0",72.34
"664","HI","Hawaii","b",1962,"0",72.31
"665","HI","Hawaii","b",1963,"0",72.3
"666","HI","Hawaii","b",1964,"0",72.83
"667","HI","Hawaii","b",1965,"0",73.09
"668","HI","Hawaii","b",1966,"0",73.27
"669","HI","Hawaii","b",1967,"0",73.32
"670","HI","Hawaii","b",1968,"0",72.77
"671","HI","Hawaii","b",1969,"0",73.28
"672","HI","Hawaii","b",1970,"0",74.04
"673","HI","Hawaii","b",1971,"0",74.31
"674","HI","Hawaii","b",1972,"0",74.58
"675","HI","Hawaii","b",1973,"0",74.98
"676","HI","Hawaii","b",1974,"0",75.52
"677","HI","Hawaii","b",1975,"0",76.12
"678","HI","Hawaii","b",1976,"0",76.55
"679","HI","Hawaii","b",1977,"0",76.97
"680","HI","Hawaii","b",1978,"0",77.19
"681","HI","Hawaii","b",1979,"0",76.9
"682","HI","Hawaii","b",1980,"0",77.05
"683","HI","Hawaii","b",1981,"0",77.6
"684","HI","Hawaii","b",1982,"0",77.68
"685","HI","Hawaii","b",1983,"0",77.49
"686","HI","Hawaii","b",1984,"0",77.66
"687","HI","Hawaii","b",1985,"0",77.85
"688","HI","Hawaii","b",1986,"0",78.06
"689","HI","Hawaii","b",1987,"0",77.83
"690","HI","Hawaii","b",1988,"0",78.66
"691","HI","Hawaii","b",1989,"0",78.18
"692","HI","Hawaii","b",1990,"0",78.16
"693","HI","Hawaii","b",1991,"0",78.66
"694","HI","Hawaii","b",1992,"0",78.74
"695","HI","Hawaii","b",1993,"0",78.62
"696","HI","Hawaii","b",1994,"0",78.86
"697","HI","Hawaii","b",1995,"0",78.73
"698","HI","Hawaii","b",1996,"0",78.77
"699","HI","Hawaii","b",1997,"0",79.13
"700","HI","Hawaii","b",1998,"0",79.25
"701","HI","Hawaii","b",1999,"0",79.35
"702","HI","Hawaii","b",2000,"0",79.51
"703","HI","Hawaii","b",2001,"0",79.8
"704","HI","Hawaii","b",2002,"0",79.73
"705","HI","Hawaii","b",2003,"0",79.83
"706","HI","Hawaii","b",2004,"0",80.15
"707","HI","Hawaii","b",2005,"0",80.29
"708","HI","Hawaii","b",2006,"0",80.18
"709","HI","Hawaii","b",2007,"0",80.52
"710","HI","Hawaii","b",2008,"0",80.98
"711","HI","Hawaii","b",2009,"0",80.67
"712","HI","Hawaii","b",2010,"0",81.34
"713","HI","Hawaii","b",2011,"0",81.35
"714","HI","Hawaii","b",2012,"0",81.49
"715","HI","Hawaii","b",2013,"0",81.43
"716","HI","Hawaii","b",2014,"0",81.68
"717","HI","Hawaii","b",2015,"0",81.52
"718","HI","Hawaii","b",2016,"0",81.82
"719","HI","Hawaii","b",2017,"0",81.6
"720","HI","Hawaii","b",2018,"0",81.87
"721","ID","Idaho","b",1959,"0",71.07
"722","ID","Idaho","b",1960,"0",71.4
"723","ID","Idaho","b",1961,"0",71.29
"724","ID","Idaho","b",1962,"0",71.38
"725","ID","Idaho","b",1963,"0",71.25
"726","ID","Idaho","b",1964,"0",71.47
"727","ID","Idaho","b",1965,"0",71.22
"728","ID","Idaho","b",1966,"0",71.48
"729","ID","Idaho","b",1967,"0",72.06
"730","ID","Idaho","b",1968,"0",71.97
"731","ID","Idaho","b",1969,"0",71.89
"732","ID","Idaho","b",1970,"0",72.01
"733","ID","Idaho","b",1971,"0",72.14
"734","ID","Idaho","b",1972,"0",72.32
"735","ID","Idaho","b",1973,"0",72.72
"736","ID","Idaho","b",1974,"0",73.04
"737","ID","Idaho","b",1975,"0",73.55
"738","ID","Idaho","b",1976,"0",73.63
"739","ID","Idaho","b",1977,"0",74.35
"740","ID","Idaho","b",1978,"0",74.7
"741","ID","Idaho","b",1979,"0",75.43
"742","ID","Idaho","b",1980,"0",75.16
"743","ID","Idaho","b",1981,"0",75.33
"744","ID","Idaho","b",1982,"0",75.67
"745","ID","Idaho","b",1983,"0",75.51
"746","ID","Idaho","b",1984,"0",75.75
"747","ID","Idaho","b",1985,"0",76.37
"748","ID","Idaho","b",1986,"0",75.99
"749","ID","Idaho","b",1987,"0",76.38
"750","ID","Idaho","b",1988,"0",76.18
"751","ID","Idaho","b",1989,"0",76.75
"752","ID","Idaho","b",1990,"0",77.21
"753","ID","Idaho","b",1991,"0",77.19
"754","ID","Idaho","b",1992,"0",77.36
"755","ID","Idaho","b",1993,"0",77.17
"756","ID","Idaho","b",1994,"0",77.36
"757","ID","Idaho","b",1995,"0",77.6
"758","ID","Idaho","b",1996,"0",77.74
"759","ID","Idaho","b",1997,"0",77.75
"760","ID","Idaho","b",1998,"0",77.88
"761","ID","Idaho","b",1999,"0",77.77
"762","ID","Idaho","b",2000,"0",78.08
"763","ID","Idaho","b",2001,"0",78.14
"764","ID","Idaho","b",2002,"0",78.34
"765","ID","Idaho","b",2003,"0",78.15
"766","ID","Idaho","b",2004,"0",78.71
"767","ID","Idaho","b",2005,"0",78.69
"768","ID","Idaho","b",2006,"0",78.86
"769","ID","Idaho","b",2007,"0",79.03
"770","ID","Idaho","b",2008,"0",79.28
"771","ID","Idaho","b",2009,"0",79.36
"772","ID","Idaho","b",2010,"0",79.4
"773","ID","Idaho","b",2011,"0",79.27
"774","ID","Idaho","b",2012,"0",79.54
"775","ID","Idaho","b",2013,"0",79.2
"776","ID","Idaho","b",2014,"0",79.34
"777","ID","Idaho","b",2015,"0",79.4
"778","ID","Idaho","b",2016,"0",79.28
"779","ID","Idaho","b",2017,"0",79.22
"780","ID","Idaho","b",2018,"0",79.3
"781","IL","Illinois","b",1959,"0",69.57
"782","IL","Illinois","b",1960,"0",69.55
"783","IL","Illinois","b",1961,"0",69.95
"784","IL","Illinois","b",1962,"0",69.86
"785","IL","Illinois","b",1963,"0",69.65
"786","IL","Illinois","b",1964,"0",69.75
"787","IL","Illinois","b",1965,"0",69.7
"788","IL","Illinois","b",1966,"0",69.44
"789","IL","Illinois","b",1967,"0",69.75
"790","IL","Illinois","b",1968,"0",69.47
"791","IL","Illinois","b",1969,"0",69.81
"792","IL","Illinois","b",1970,"0",70.06
"793","IL","Illinois","b",1971,"0",70.44
"794","IL","Illinois","b",1972,"0",70.62
"795","IL","Illinois","b",1973,"0",70.65
"796","IL","Illinois","b",1974,"0",71.14
"797","IL","Illinois","b",1975,"0",71.81
"798","IL","Illinois","b",1976,"0",72.22
"799","IL","Illinois","b",1977,"0",72.47
"800","IL","Illinois","b",1978,"0",72.74
"801","IL","Illinois","b",1979,"0",73.04
"802","IL","Illinois","b",1980,"0",73.26
"803","IL","Illinois","b",1981,"0",73.6
"804","IL","Illinois","b",1982,"0",73.98
"805","IL","Illinois","b",1983,"0",74.05
"806","IL","Illinois","b",1984,"0",74.42
"807","IL","Illinois","b",1985,"0",74.42
"808","IL","Illinois","b",1986,"0",74.34
"809","IL","Illinois","b",1987,"0",74.61
"810","IL","Illinois","b",1988,"0",74.39
"811","IL","Illinois","b",1989,"0",74.64
"812","IL","Illinois","b",1990,"0",74.92
"813","IL","Illinois","b",1991,"0",74.95
"814","IL","Illinois","b",1992,"0",75.41
"815","IL","Illinois","b",1993,"0",75.08
"816","IL","Illinois","b",1994,"0",75.17
"817","IL","Illinois","b",1995,"0",75.31
"818","IL","Illinois","b",1996,"0",75.81
"819","IL","Illinois","b",1997,"0",76.37
"820","IL","Illinois","b",1998,"0",76.4
"821","IL","Illinois","b",1999,"0",76.23
"822","IL","Illinois","b",2000,"0",76.55
"823","IL","Illinois","b",2001,"0",76.81
"824","IL","Illinois","b",2002,"0",76.88
"825","IL","Illinois","b",2003,"0",77.14
"826","IL","Illinois","b",2004,"0",77.58
"827","IL","Illinois","b",2005,"0",77.63
"828","IL","Illinois","b",2006,"0",77.95
"829","IL","Illinois","b",2007,"0",78.29
"830","IL","Illinois","b",2008,"0",78.17
"831","IL","Illinois","b",2009,"0",78.66
"832","IL","Illinois","b",2010,"0",78.95
"833","IL","Illinois","b",2011,"0",79
"834","IL","Illinois","b",2012,"0",79.14
"835","IL","Illinois","b",2013,"0",79.3
"836","IL","Illinois","b",2014,"0",79.22
"837","IL","Illinois","b",2015,"0",79.21
"838","IL","Illinois","b",2016,"0",79.15
"839","IL","Illinois","b",2017,"0",79.06
"840","IL","Illinois","b",2018,"0",79.16
"841","IN","Indiana","b",1959,"0",70.49
"842","IN","Indiana","b",1960,"0",70.26
"843","IN","Indiana","b",1961,"0",70.69
"844","IN","Indiana","b",1962,"0",70.53
"845","IN","Indiana","b",1963,"0",70.03
"846","IN","Indiana","b",1964,"0",70.47
"847","IN","Indiana","b",1965,"0",70.39
"848","IN","Indiana","b",1966,"0",70.3
"849","IN","Indiana","b",1967,"0",70.64
"850","IN","Indiana","b",1968,"0",70.32
"851","IN","Indiana","b",1969,"0",70.52
"852","IN","Indiana","b",1970,"0",70.94
"853","IN","Indiana","b",1971,"0",71.17
"854","IN","Indiana","b",1972,"0",71.29
"855","IN","Indiana","b",1973,"0",71.3
"856","IN","Indiana","b",1974,"0",72.01
"857","IN","Indiana","b",1975,"0",72.63
"858","IN","Indiana","b",1976,"0",72.88
"859","IN","Indiana","b",1977,"0",72.98
"860","IN","Indiana","b",1978,"0",73.19
"861","IN","Indiana","b",1979,"0",73.61
"862","IN","Indiana","b",1980,"0",73.85
"863","IN","Indiana","b",1981,"0",74.05
"864","IN","Indiana","b",1982,"0",74.54
"865","IN","Indiana","b",1983,"0",74.51
"866","IN","Indiana","b",1984,"0",74.74
"867","IN","Indiana","b",1985,"0",74.76
"868","IN","Indiana","b",1986,"0",74.59
"869","IN","Indiana","b",1987,"0",74.99
"870","IN","Indiana","b",1988,"0",74.85
"871","IN","Indiana","b",1989,"0",75.33
"872","IN","Indiana","b",1990,"0",75.4
"873","IN","Indiana","b",1991,"0",75.45
"874","IN","Indiana","b",1992,"0",75.79
"875","IN","Indiana","b",1993,"0",75.51
"876","IN","Indiana","b",1994,"0",75.61
"877","IN","Indiana","b",1995,"0",75.54
"878","IN","Indiana","b",1996,"0",75.89
"879","IN","Indiana","b",1997,"0",76.05
"880","IN","Indiana","b",1998,"0",76.17
"881","IN","Indiana","b",1999,"0",75.98
"882","IN","Indiana","b",2000,"0",76.02
"883","IN","Indiana","b",2001,"0",76.27
"884","IN","Indiana","b",2002,"0",76.41
"885","IN","Indiana","b",2003,"0",76.41
"886","IN","Indiana","b",2004,"0",76.88
"887","IN","Indiana","b",2005,"0",76.74
"888","IN","Indiana","b",2006,"0",76.85
"889","IN","Indiana","b",2007,"0",77.42
"890","IN","Indiana","b",2008,"0",77.17
"891","IN","Indiana","b",2009,"0",77.43
"892","IN","Indiana","b",2010,"0",77.54
"893","IN","Indiana","b",2011,"0",77.45
"894","IN","Indiana","b",2012,"0",77.49
"895","IN","Indiana","b",2013,"0",77.34
"896","IN","Indiana","b",2014,"0",77.43
"897","IN","Indiana","b",2015,"0",77.21
"898","IN","Indiana","b",2016,"0",77.08
"899","IN","Indiana","b",2017,"0",76.81
"900","IN","Indiana","b",2018,"0",77.12
"901","IA","Iowa","b",1959,"0",71.83
"902","IA","Iowa","b",1960,"0",71.92
"903","IA","Iowa","b",1961,"0",72.24
"904","IA","Iowa","b",1962,"0",72.28
"905","IA","Iowa","b",1963,"0",72.08
"906","IA","Iowa","b",1964,"0",72.09
"907","IA","Iowa","b",1965,"0",72.1
"908","IA","Iowa","b",1966,"0",72.16
"909","IA","Iowa","b",1967,"0",72.55
"910","IA","Iowa","b",1968,"0",72.2
"911","IA","Iowa","b",1969,"0",72.52
"912","IA","Iowa","b",1970,"0",72.56
"913","IA","Iowa","b",1971,"0",72.75
"914","IA","Iowa","b",1972,"0",72.96
"915","IA","Iowa","b",1973,"0",73.26
"916","IA","Iowa","b",1974,"0",73.66
"917","IA","Iowa","b",1975,"0",74.14
"918","IA","Iowa","b",1976,"0",74.42
"919","IA","Iowa","b",1977,"0",75.23
"920","IA","Iowa","b",1978,"0",75.09
"921","IA","Iowa","b",1979,"0",75.68
"922","IA","Iowa","b",1980,"0",75.75
"923","IA","Iowa","b",1981,"0",76.07
"924","IA","Iowa","b",1982,"0",76.29
"925","IA","Iowa","b",1983,"0",76.26
"926","IA","Iowa","b",1984,"0",76.66
"927","IA","Iowa","b",1985,"0",76.38
"928","IA","Iowa","b",1986,"0",76.88
"929","IA","Iowa","b",1987,"0",76.79
"930","IA","Iowa","b",1988,"0",76.79
"931","IA","Iowa","b",1989,"0",77.07
"932","IA","Iowa","b",1990,"0",77.53
"933","IA","Iowa","b",1991,"0",77.35
"934","IA","Iowa","b",1992,"0",77.87
"935","IA","Iowa","b",1993,"0",77.58
"936","IA","Iowa","b",1994,"0",77.56
"937","IA","Iowa","b",1995,"0",77.61
"938","IA","Iowa","b",1996,"0",77.84
"939","IA","Iowa","b",1997,"0",78.17
"940","IA","Iowa","b",1998,"0",78.1
"941","IA","Iowa","b",1999,"0",78.21
"942","IA","Iowa","b",2000,"0",78.33
"943","IA","Iowa","b",2001,"0",78.64
"944","IA","Iowa","b",2002,"0",78.74
"945","IA","Iowa","b",2003,"0",78.66
"946","IA","Iowa","b",2004,"0",79.24
"947","IA","Iowa","b",2005,"0",78.98
"948","IA","Iowa","b",2006,"0",79.3
"949","IA","Iowa","b",2007,"0",79.39
"950","IA","Iowa","b",2008,"0",79.02
"951","IA","Iowa","b",2009,"0",79.52
"952","IA","Iowa","b",2010,"0",79.59
"953","IA","Iowa","b",2011,"0",79.56
"954","IA","Iowa","b",2012,"0",79.65
"955","IA","Iowa","b",2013,"0",79.59
"956","IA","Iowa","b",2014,"0",79.57
"957","IA","Iowa","b",2015,"0",79.55
"958","IA","Iowa","b",2016,"0",79.37
"959","IA","Iowa","b",2017,"0",79.25
"960","IA","Iowa","b",2018,"0",79.44
"961","KS","Kansas","b",1959,"0",71.93
"962","KS","Kansas","b",1960,"0",71.86
"963","KS","Kansas","b",1961,"0",72.15
"964","KS","Kansas","b",1962,"0",71.99
"965","KS","Kansas","b",1963,"0",71.79
"966","KS","Kansas","b",1964,"0",72.15
"967","KS","Kansas","b",1965,"0",72.3
"968","KS","Kansas","b",1966,"0",72.23
"969","KS","Kansas","b",1967,"0",72.48
"970","KS","Kansas","b",1968,"0",72.24
"971","KS","Kansas","b",1969,"0",72.12
"972","KS","Kansas","b",1970,"0",72.81
"973","KS","Kansas","b",1971,"0",72.73
"974","KS","Kansas","b",1972,"0",72.93
"975","KS","Kansas","b",1973,"0",73.06
"976","KS","Kansas","b",1974,"0",73.41
"977","KS","Kansas","b",1975,"0",73.93
"978","KS","Kansas","b",1976,"0",74.25
"979","KS","Kansas","b",1977,"0",74.52
"980","KS","Kansas","b",1978,"0",74.73
"981","KS","Kansas","b",1979,"0",75.33
"982","KS","Kansas","b",1980,"0",75.16
"983","KS","Kansas","b",1981,"0",75.42
"984","KS","Kansas","b",1982,"0",75.74
"985","KS","Kansas","b",1983,"0",75.87
"986","KS","Kansas","b",1984,"0",75.88
"987","KS","Kansas","b",1985,"0",76.16
"988","KS","Kansas","b",1986,"0",76.22
"989","KS","Kansas","b",1987,"0",76.51
"990","KS","Kansas","b",1988,"0",76.32
"991","KS","Kansas","b",1989,"0",76.73
"992","KS","Kansas","b",1990,"0",76.95
"993","KS","Kansas","b",1991,"0",76.73
"994","KS","Kansas","b",1992,"0",77.22
"995","KS","Kansas","b",1993,"0",76.79
"996","KS","Kansas","b",1994,"0",77.08
"997","KS","Kansas","b",1995,"0",77.02
"998","KS","Kansas","b",1996,"0",76.99
"999","KS","Kansas","b",1997,"0",77.35
"1000","KS","Kansas","b",1998,"0",77.34
"1001","KS","Kansas","b",1999,"0",77.25
"1002","KS","Kansas","b",2000,"0",77.42
"1003","KS","Kansas","b",2001,"0",77.36
"1004","KS","Kansas","b",2002,"0",77.36
"1005","KS","Kansas","b",2003,"0",77.72
"1006","KS","Kansas","b",2004,"0",77.98
"1007","KS","Kansas","b",2005,"0",77.79
"1008","KS","Kansas","b",2006,"0",77.93
"1009","KS","Kansas","b",2007,"0",78.2
"1010","KS","Kansas","b",2008,"0",78.12
"1011","KS","Kansas","b",2009,"0",78.55
"1012","KS","Kansas","b",2010,"0",78.59
"1013","KS","Kansas","b",2011,"0",78.58
"1014","KS","Kansas","b",2012,"0",78.62
"1015","KS","Kansas","b",2013,"0",78.72
"1016","KS","Kansas","b",2014,"0",78.69
"1017","KS","Kansas","b",2015,"0",78.48
"1018","KS","Kansas","b",2016,"0",78.64
"1019","KS","Kansas","b",2017,"0",78.37
"1020","KS","Kansas","b",2018,"0",78.32
"1021","KY","Kentucky","b",1959,"0",69.79
"1022","KY","Kentucky","b",1960,"0",69.57
"1023","KY","Kentucky","b",1961,"0",69.96
"1024","KY","Kentucky","b",1962,"0",69.8
"1025","KY","Kentucky","b",1963,"0",69.55
"1026","KY","Kentucky","b",1964,"0",70.02
"1027","KY","Kentucky","b",1965,"0",70.19
"1028","KY","Kentucky","b",1966,"0",70.07
"1029","KY","Kentucky","b",1967,"0",70.07
"1030","KY","Kentucky","b",1968,"0",69.85
"1031","KY","Kentucky","b",1969,"0",69.99
"1032","KY","Kentucky","b",1970,"0",70.01
"1033","KY","Kentucky","b",1971,"0",70.34
"1034","KY","Kentucky","b",1972,"0",70.46
"1035","KY","Kentucky","b",1973,"0",70.45
"1036","KY","Kentucky","b",1974,"0",71.17
"1037","KY","Kentucky","b",1975,"0",71.49
"1038","KY","Kentucky","b",1976,"0",72.19
"1039","KY","Kentucky","b",1977,"0",71.96
"1040","KY","Kentucky","b",1978,"0",72.48
"1041","KY","Kentucky","b",1979,"0",72.99
"1042","KY","Kentucky","b",1980,"0",72.83
"1043","KY","Kentucky","b",1981,"0",73.29
"1044","KY","Kentucky","b",1982,"0",73.55
"1045","KY","Kentucky","b",1983,"0",73.42
"1046","KY","Kentucky","b",1984,"0",73.82
"1047","KY","Kentucky","b",1985,"0",73.71
"1048","KY","Kentucky","b",1986,"0",73.77
"1049","KY","Kentucky","b",1987,"0",73.99
"1050","KY","Kentucky","b",1988,"0",73.87
"1051","KY","Kentucky","b",1989,"0",74.05
"1052","KY","Kentucky","b",1990,"0",74.44
"1053","KY","Kentucky","b",1991,"0",74.46
"1054","KY","Kentucky","b",1992,"0",74.84
"1055","KY","Kentucky","b",1993,"0",74.52
"1056","KY","Kentucky","b",1994,"0",74.65
"1057","KY","Kentucky","b",1995,"0",74.79
"1058","KY","Kentucky","b",1996,"0",74.98
"1059","KY","Kentucky","b",1997,"0",75.03
"1060","KY","Kentucky","b",1998,"0",75.28
"1061","KY","Kentucky","b",1999,"0",75.1
"1062","KY","Kentucky","b",2000,"0",75.08
"1063","KY","Kentucky","b",2001,"0",75.12
"1064","KY","Kentucky","b",2002,"0",74.91
"1065","KY","Kentucky","b",2003,"0",75.11
"1066","KY","Kentucky","b",2004,"0",75.58
"1067","KY","Kentucky","b",2005,"0",75.44
"1068","KY","Kentucky","b",2006,"0",75.59
"1069","KY","Kentucky","b",2007,"0",75.88
"1070","KY","Kentucky","b",2008,"0",75.84
"1071","KY","Kentucky","b",2009,"0",75.81
"1072","KY","Kentucky","b",2010,"0",75.85
"1073","KY","Kentucky","b",2011,"0",75.94
"1074","KY","Kentucky","b",2012,"0",75.79
"1075","KY","Kentucky","b",2013,"0",76.18
"1076","KY","Kentucky","b",2014,"0",75.86
"1077","KY","Kentucky","b",2015,"0",75.52
"1078","KY","Kentucky","b",2016,"0",75.21
"1079","KY","Kentucky","b",2017,"0",75.31
"1080","KY","Kentucky","b",2018,"0",75.55
"1081","LA","Louisiana","b",1959,"0",68.18
"1082","LA","Louisiana","b",1960,"0",67.9
"1083","LA","Louisiana","b",1961,"0",68.7
"1084","LA","Louisiana","b",1962,"0",68.22
"1085","LA","Louisiana","b",1963,"0",68.22
"1086","LA","Louisiana","b",1964,"0",68.1
"1087","LA","Louisiana","b",1965,"0",68.02
"1088","LA","Louisiana","b",1966,"0",68
"1089","LA","Louisiana","b",1967,"0",68.65
"1090","LA","Louisiana","b",1968,"0",67.89
"1091","LA","Louisiana","b",1969,"0",68.32
"1092","LA","Louisiana","b",1970,"0",68.73
"1093","LA","Louisiana","b",1971,"0",69.35
"1094","LA","Louisiana","b",1972,"0",69.22
"1095","LA","Louisiana","b",1973,"0",69.28
"1096","LA","Louisiana","b",1974,"0",70.19
"1097","LA","Louisiana","b",1975,"0",70.47
"1098","LA","Louisiana","b",1976,"0",70.54
"1099","LA","Louisiana","b",1977,"0",70.8
"1100","LA","Louisiana","b",1978,"0",71.03
"1101","LA","Louisiana","b",1979,"0",71.53
"1102","LA","Louisiana","b",1980,"0",71.64
"1103","LA","Louisiana","b",1981,"0",71.87
"1104","LA","Louisiana","b",1982,"0",72.34
"1105","LA","Louisiana","b",1983,"0",72.45
"1106","LA","Louisiana","b",1984,"0",72.96
"1107","LA","Louisiana","b",1985,"0",72.75
"1108","LA","Louisiana","b",1986,"0",73.09
"1109","LA","Louisiana","b",1987,"0",73.27
"1110","LA","Louisiana","b",1988,"0",72.99
"1111","LA","Louisiana","b",1989,"0",72.88
"1112","LA","Louisiana","b",1990,"0",73.08
"1113","LA","Louisiana","b",1991,"0",73.1
"1114","LA","Louisiana","b",1992,"0",73.52
"1115","LA","Louisiana","b",1993,"0",73.02
"1116","LA","Louisiana","b",1994,"0",73.44
"1117","LA","Louisiana","b",1995,"0",73.49
"1118","LA","Louisiana","b",1996,"0",73.77
"1119","LA","Louisiana","b",1997,"0",73.88
"1120","LA","Louisiana","b",1998,"0",74.04
"1121","LA","Louisiana","b",1999,"0",74.04
"1122","LA","Louisiana","b",2000,"0",74.1
"1123","LA","Louisiana","b",2001,"0",74.05
"1124","LA","Louisiana","b",2002,"0",74.08
"1125","LA","Louisiana","b",2003,"0",74.08
"1126","LA","Louisiana","b",2004,"0",74.17
"1127","LA","Louisiana","b",2005,"0",73.68
"1128","LA","Louisiana","b",2006,"0",74.69
"1129","LA","Louisiana","b",2007,"0",74.89
"1130","LA","Louisiana","b",2008,"0",74.99
"1131","LA","Louisiana","b",2009,"0",75.48
"1132","LA","Louisiana","b",2010,"0",75.74
"1133","LA","Louisiana","b",2011,"0",76.01
"1134","LA","Louisiana","b",2012,"0",75.82
"1135","LA","Louisiana","b",2013,"0",75.66
"1136","LA","Louisiana","b",2014,"0",75.75
"1137","LA","Louisiana","b",2015,"0",75.93
"1138","LA","Louisiana","b",2016,"0",75.93
"1139","LA","Louisiana","b",2017,"0",75.79
"1140","LA","Louisiana","b",2018,"0",75.99
"1141","ME","Maine","b",1959,"0",69.93
"1142","ME","Maine","b",1960,"0",70.15
"1143","ME","Maine","b",1961,"0",70.35
"1144","ME","Maine","b",1962,"0",70.27
"1145","ME","Maine","b",1963,"0",70.36
"1146","ME","Maine","b",1964,"0",70.55
"1147","ME","Maine","b",1965,"0",70.79
"1148","ME","Maine","b",1966,"0",70.67
"1149","ME","Maine","b",1967,"0",70.45
"1150","ME","Maine","b",1968,"0",70.59
"1151","ME","Maine","b",1969,"0",70.87
"1152","ME","Maine","b",1970,"0",70.67
"1153","ME","Maine","b",1971,"0",71.56
"1154","ME","Maine","b",1972,"0",71.47
"1155","ME","Maine","b",1973,"0",72.02
"1156","ME","Maine","b",1974,"0",72.27
"1157","ME","Maine","b",1975,"0",73.24
"1158","ME","Maine","b",1976,"0",73.51
"1159","ME","Maine","b",1977,"0",74.31
"1160","ME","Maine","b",1978,"0",74.29
"1161","ME","Maine","b",1979,"0",74.59
"1162","ME","Maine","b",1980,"0",74.42
"1163","ME","Maine","b",1981,"0",75.06
"1164","ME","Maine","b",1982,"0",75.4
"1165","ME","Maine","b",1983,"0",75.12
"1166","ME","Maine","b",1984,"0",75.55
"1167","ME","Maine","b",1985,"0",75.09
"1168","ME","Maine","b",1986,"0",75.62
"1169","ME","Maine","b",1987,"0",75.69
"1170","ME","Maine","b",1988,"0",75.59
"1171","ME","Maine","b",1989,"0",76.21
"1172","ME","Maine","b",1990,"0",76.57
"1173","ME","Maine","b",1991,"0",76.59
"1174","ME","Maine","b",1992,"0",77.01
"1175","ME","Maine","b",1993,"0",76.68
"1176","ME","Maine","b",1994,"0",76.81
"1177","ME","Maine","b",1995,"0",76.92
"1178","ME","Maine","b",1996,"0",77.42
"1179","ME","Maine","b",1997,"0",77.4
"1180","ME","Maine","b",1998,"0",77.38
"1181","ME","Maine","b",1999,"0",77.56
"1182","ME","Maine","b",2000,"0",77.59
"1183","ME","Maine","b",2001,"0",77.77
"1184","ME","Maine","b",2002,"0",77.67
"1185","ME","Maine","b",2003,"0",77.95
"1186","ME","Maine","b",2004,"0",78.13
"1187","ME","Maine","b",2005,"0",77.89
"1188","ME","Maine","b",2006,"0",78.46
"1189","ME","Maine","b",2007,"0",78.62
"1190","ME","Maine","b",2008,"0",78.91
"1191","ME","Maine","b",2009,"0",79.09
"1192","ME","Maine","b",2010,"0",79.12
"1193","ME","Maine","b",2011,"0",79.1
"1194","ME","Maine","b",2012,"0",79.26
"1195","ME","Maine","b",2013,"0",78.99
"1196","ME","Maine","b",2014,"0",79.2
"1197","ME","Maine","b",2015,"0",78.56
"1198","ME","Maine","b",2016,"0",78.71
